id,unix,date,symbol,open,high,low,close,volto,volfrom
9930659,1591747200,2020-06-10 00:00:00,LINK/USD,4.43982,4.44652,4.34302,4.426,1263942.51,5594209.549260001
9930660,1591660800,2020-06-09 00:00:00,LINK/USD,4.48,4.505,4.34,4.44294,1511263.41,6714452.6548254
9930661,1591574400,2020-06-08 00:00:00,LINK/USD,4.34741,4.48397,4.33,4.48397,1026843.34,4604334.7312598005
9930662,1591488000,2020-06-07 00:00:00,LINK/USD,4.35642,4.40793,4.21157,4.35299,1083201.37,4715164.7315963
9930663,1591401600,2020-06-06 00:00:00,LINK/USD,4.35769,4.39651,4.28,4.35253,804235.03,3500457.0951259
9930664,1591315200,2020-06-05 00:00:00,LINK/USD,4.4325,4.4824,4.335,4.35563,1025737.87,4467734.6387081
9930665,1591228800,2020-06-04 00:00:00,LINK/USD,4.48235,4.50765,4.285,4.43229,1381790.62,6124496.7471198
9930666,1591142400,2020-06-03 00:00:00,LINK/USD,4.40557,4.52898,4.3,4.48182,1799402.11,8064596.3646402005
9930667,1591056000,2020-06-02 00:00:00,LINK/USD,4.3783,4.62,4.09,4.40603,3806628.72,16772120.339181602
9930668,1590969600,2020-06-01 00:00:00,LINK/USD,4.12997,4.47725,4.11368,4.37999,3601367.59,15773954.030524101
9930669,1590883200,2020-05-31 00:00:00,LINK/USD,4.17896,4.28695,4.04,4.1317,2167536.3,8955609.73071
9930670,1590796800,2020-05-30 00:00:00,LINK/USD,3.98165,4.18,3.93796,4.1759,1801464.81,7522736.900079001
9930671,1590710400,2020-05-29 00:00:00,LINK/USD,4.04899,4.12041,3.947,3.97804,1529067.39,6082691.2401156
9930672,1590624000,2020-05-28 00:00:00,LINK/USD,3.8587,4.07,3.82696,4.04895,1630925.66,6603536.451056999
9930673,1590537600,2020-05-27 00:00:00,LINK/USD,3.84636,3.92,3.81,3.85712,1170362.83,4514229.8788496
9930674,1590451200,2020-05-26 00:00:00,LINK/USD,3.85899,3.88333,3.76367,3.84636,1345108.32,5173770.8377152
9930675,1590364800,2020-05-25 00:00:00,LINK/USD,3.79,3.90624,3.77029,3.85883,1483510.11,5724613.317771301
9930676,1590278400,2020-05-24 00:00:00,LINK/USD,3.92728,4.02897,3.79,3.79193,2158156.78,8183579.438785398
9930677,1590192000,2020-05-23 00:00:00,LINK/USD,4.06112,4.10789,3.91279,3.9285,2139681.83,8405740.069155
9930678,1590105600,2020-05-22 00:00:00,LINK/USD,3.82915,4.14585,3.79,4.06109,3262174.89,13247985.824030101
9930679,1590019200,2020-05-21 00:00:00,LINK/USD,4.08797,4.17305,3.72131,3.82925,4633678.84,17743514.69807
9930680,1589932800,2020-05-20 00:00:00,LINK/USD,3.94982,4.13977,3.85282,4.08809,4562947.27,18653739.105014298
9930681,1589846400,2020-05-19 00:00:00,LINK/USD,3.88872,3.95,3.77001,3.94978,1208011.89,4771381.2028842
9930682,1589760000,2020-05-18 00:00:00,LINK/USD,3.785,3.94843,3.77793,3.8876,2102077.39,8172036.061364001
9930683,1589673600,2020-05-17 00:00:00,LINK/USD,3.75813,3.85,3.75107,3.785,1352718.44,5120039.2954
9930684,1589587200,2020-05-16 00:00:00,LINK/USD,3.65564,3.79064,3.6147,3.76088,1641941.73,6175145.813522399
9930685,1589500800,2020-05-15 00:00:00,LINK/USD,3.80604,3.83628,3.60078,3.65902,2173388.65,7952472.5381229995
9930686,1589414400,2020-05-14 00:00:00,LINK/USD,3.77342,3.86808,3.69979,3.80605,1986516.84,7560782.418882
9930687,1589328000,2020-05-13 00:00:00,LINK/USD,3.69815,3.82669,3.6401,3.76902,1605694.56,6051894.9105312
9930688,1589241600,2020-05-12 00:00:00,LINK/USD,3.58182,3.79588,3.54652,3.69802,2275586.97,8415166.1267994
9930689,1589155200,2020-05-11 00:00:00,LINK/USD,3.77532,3.835,3.30141,3.57994,4784605.3,17128599.897682
9930690,1589068800,2020-05-10 00:00:00,LINK/USD,4.00951,4.01679,3.53006,3.76891,6467101.18,24373922.3083138
9930691,1588982400,2020-05-09 00:00:00,LINK/USD,3.80455,4.20757,3.767,4.00952,6842266.93,27434206.1011736
9930692,1588896000,2020-05-08 00:00:00,LINK/USD,3.76006,3.86498,3.69,3.80523,3014439.82,11470636.8362586
9930693,1588809600,2020-05-07 00:00:00,LINK/USD,3.58798,3.8575,3.56711,3.76444,3846376.91,14479455.0950804
9930694,1588723200,2020-05-06 00:00:00,LINK/USD,3.68303,3.77,3.56,3.58798,2173860.47,7799767.889150601
9930695,1588636800,2020-05-05 00:00:00,LINK/USD,3.7725,3.815,3.65164,3.68989,1513067.27,5583051.7889003
9930696,1588550400,2020-05-04 00:00:00,LINK/USD,3.71814,3.83729,3.51,3.77,3421734.9,12899940.572999999
9930697,1588464000,2020-05-03 00:00:00,LINK/USD,3.82417,3.87,3.6501,3.71734,2033305.76,7558488.8338784
9930698,1588377600,2020-05-02 00:00:00,LINK/USD,3.75886,3.86613,3.73,3.82338,1500610.25,5737403.217645
9930699,1588291200,2020-05-01 00:00:00,LINK/USD,3.712,3.92343,3.70748,3.75887,2594957.58,9754108.1987346
9930700,1588204800,2020-04-30 00:00:00,LINK/USD,3.8922,3.9749,3.645,3.712,4781583.25,17749237.024
9930701,1588118400,2020-04-29 00:00:00,LINK/USD,3.65042,4.0,3.63285,3.88211,5500750.24,21354517.514206402
9930702,1588032000,2020-04-28 00:00:00,LINK/USD,3.6412,3.74493,3.55741,3.65032,2385979.91,8709590.1850712
9930703,1587945600,2020-04-27 00:00:00,LINK/USD,3.72415,3.75,3.46627,3.64499,4326771.1,15771037.391788999
9930704,1587859200,2020-04-26 00:00:00,LINK/USD,3.79365,3.82,3.66861,3.72254,3633592.76,13526194.392810399
9930705,1587772800,2020-04-25 00:00:00,LINK/USD,3.78361,3.908,3.73362,3.79071,2575195.0,9761817.43845
