id,unix,date,symbol,open,high,low,close,volto,volfrom
9929134,1593907200,2020-07-05 00:00:00,XRP/USD,0.1781,0.179,0.1739,0.1771,24988849.248352,4425525.201883139
9929135,1593820800,2020-07-04 00:00:00,XRP/USD,0.1761,0.1798,0.176,0.1781,26820162.38099,4776670.920054319
9929136,1593734400,2020-07-03 00:00:00,XRP/USD,0.1748,0.1787,0.1744,0.1763,30945929.633502,5455767.394386403
9929137,1593648000,2020-07-02 00:00:00,XRP/USD,0.1765,0.1776,0.1721,0.1749,38399468.228115,6716066.993097314
9929138,1593561600,2020-07-01 00:00:00,XRP/USD,0.1754,0.1783,0.1731,0.1766,33671977.917864,5946471.300294783
9929139,1593475200,2020-06-30 00:00:00,XRP/USD,0.1773,0.1779,0.1747,0.1753,26499706.45009,4645398.540700777
9929140,1593388800,2020-06-29 00:00:00,XRP/USD,0.1768,0.1794,0.1749,0.1771,28829357.154709,5105679.152098964
9929141,1593302400,2020-06-28 00:00:00,XRP/USD,0.1751,0.18,0.1731,0.1767,31502416.206316,5566476.943656038
9929142,1593216000,2020-06-27 00:00:00,XRP/USD,0.1825,0.1833,0.169,0.1751,44428941.954008,7779507.736146801
9929143,1593129600,2020-06-26 00:00:00,XRP/USD,0.1814,0.1868,0.1781,0.1825,38270808.314896,6984422.51746852
9929144,1593043200,2020-06-25 00:00:00,XRP/USD,0.1833,0.184,0.1782,0.1814,36822077.987037,6679524.946848513
9929145,1592956800,2020-06-24 00:00:00,XRP/USD,0.1889,0.1901,0.1813,0.1833,41686508.555911,7641137.018298485
9929146,1592870400,2020-06-23 00:00:00,XRP/USD,0.1893,0.1906,0.1882,0.1889,27779668.0,5247579.285200001
9929147,1592784000,2020-06-22 00:00:00,XRP/USD,0.1857,0.1908,0.1852,0.1893,32186436.0,6092892.3348
9929148,1592697600,2020-06-21 00:00:00,XRP/USD,0.188,0.1885,0.1855,0.1858,17870636.0,3320364.1688
9929149,1592611200,2020-06-20 00:00:00,XRP/USD,0.1871,0.189,0.1845,0.188,22833960.0,4292784.48
9929150,1592524800,2020-06-19 00:00:00,XRP/USD,0.1897,0.1901,0.1863,0.1871,37003053.0,6923271.2162999995
9929151,1592438400,2020-06-18 00:00:00,XRP/USD,0.1932,0.1932,0.188,0.1897,38102586.0,7228060.5642
9929152,1592352000,2020-06-17 00:00:00,XRP/USD,0.1925,0.199,0.1883,0.1931,46943605.0,9064810.1255
9929153,1592265600,2020-06-16 00:00:00,XRP/USD,0.1924,0.1942,0.19,0.1924,33162218.0,6380410.743199999
9929154,1592179200,2020-06-15 00:00:00,XRP/USD,0.1901,0.1937,0.1817,0.1925,47681217.0,9178634.2725
9929155,1592092800,2020-06-14 00:00:00,XRP/USD,0.1925,0.1926,0.1887,0.1901,23038242.0,4379569.8042
9929156,1592006400,2020-06-13 00:00:00,XRP/USD,0.193,0.194,0.1908,0.1925,22502126.0,4331659.255
9929157,1591920000,2020-06-12 00:00:00,XRP/USD,0.1879,0.1951,0.1866,0.193,41752300.0,8058193.9
9929158,1591833600,2020-06-11 00:00:00,XRP/USD,0.203,0.2037,0.183,0.1879,66423452.0,12480966.630800001
9929159,1591747200,2020-06-10 00:00:00,XRP/USD,0.2014,0.204,0.1999,0.2029,42275810.0,8577761.849
9929160,1591660800,2020-06-09 00:00:00,XRP/USD,0.2041,0.2054,0.1998,0.2015,42584559.0,8580788.638500001
9929161,1591574400,2020-06-08 00:00:00,XRP/USD,0.2035,0.2045,0.2013,0.2041,27312993.0,5574581.8713
9929162,1591488000,2020-06-07 00:00:00,XRP/USD,0.2038,0.205,0.1985,0.2035,28863813.0,5873785.945499999
9929163,1591401600,2020-06-06 00:00:00,XRP/USD,0.2026,0.205,0.2011,0.2039,19087834.0,3892009.3526
9929164,1591315200,2020-06-05 00:00:00,XRP/USD,0.2044,0.2058,0.2012,0.2027,29042290.0,5886872.183
9929165,1591228800,2020-06-04 00:00:00,XRP/USD,0.2042,0.2073,0.2,0.2043,41492774.0,8476973.7282
9929166,1591142400,2020-06-03 00:00:00,XRP/USD,0.203,0.2048,0.2007,0.2042,31274319.0,6386215.9398
