id,unix,date,symbol,open,high,low,close,volto,volfrom
9928808,1596153600,2020-07-31 00:00:00,ETH/USD,335.25,349.74,328.35,346.86,199448.47978816,69180699.69932118
9928809,1596067200,2020-07-30 00:00:00,ETH/USD,318.15,342.4,314.52,335.31,175330.87646686,58790196.18810283
9928810,1595980800,2020-07-29 00:00:00,ETH/USD,317.52,325.85,312.66,318.16,166994.96333734,53131117.5354081
9928811,1595894400,2020-07-28 00:00:00,ETH/USD,322.41,327.34,306.29,317.59,208395.56039785,66184346.02675318
9928812,1595808000,2020-07-27 00:00:00,ETH/USD,311.43,334.34,311.38,322.24,412079.37629514,132788458.21734592
9928813,1595721600,2020-07-26 00:00:00,ETH/USD,305.55,319.86,300.21,311.35,238205.01599146,74165131.72894108
9928814,1595635200,2020-07-25 00:00:00,ETH/USD,279.66,310.0,279.62,305.66,245086.41093138,74913112.36528562
9928815,1595548800,2020-07-24 00:00:00,ETH/USD,275.56,287.8,268.39,279.59,180943.23090308,50589917.92819213
9928816,1595462400,2020-07-23 00:00:00,ETH/USD,264.28,282.6,260.1,275.68,309092.34216714,85210576.88863716
9928817,1595376000,2020-07-22 00:00:00,ETH/USD,245.64,269.49,241.62,264.28,152721.59642151,40361263.50227666
9928818,1595289600,2020-07-21 00:00:00,ETH/USD,236.12,247.18,235.77,245.65,132078.78763576,32445154.182724446
9928819,1595203200,2020-07-20 00:00:00,ETH/USD,239.26,239.8,233.85,236.1,75335.42836551,17786694.63709691
9928820,1595116800,2020-07-19 00:00:00,ETH/USD,235.69,240.0,233.28,239.17,47600.88537256,11384703.754555175
9928821,1595030400,2020-07-18 00:00:00,ETH/USD,232.59,236.97,232.24,235.72,48348.08464248,11396610.511925384
9928822,1594944000,2020-07-17 00:00:00,ETH/USD,233.47,234.55,230.87,232.63,77645.60947152,18062698.131359696
9928823,1594857600,2020-07-16 00:00:00,ETH/USD,238.35,239.16,229.77,233.41,143676.50946975,33535534.075334344
9928824,1594771200,2020-07-15 00:00:00,ETH/USD,240.4,241.44,236.36,238.33,116172.66592129,27687431.46902105
9928825,1594684800,2020-07-14 00:00:00,ETH/USD,239.25,242.01,236.66,240.43,70522.17530535,16955646.608665302
9928826,1594598400,2020-07-13 00:00:00,ETH/USD,242.81,245.37,236.97,239.44,123671.07492457,29611802.17993904
9928827,1594512000,2020-07-12 00:00:00,ETH/USD,239.18,243.9,236.51,242.81,61521.88398572,14938128.650572672
9928828,1594425600,2020-07-11 00:00:00,ETH/USD,241.26,241.58,237.43,239.17,38867.95249326,9296048.197812995
